,iteration,nbr_bike_lanes,nbr_none_bike_lanes,modal_share_car,modal_share_bike,index_removed,flow_of_removed_edge,average_bi_coef
0,0,48.0,0.0,,,,,
1,0,47.0,1.0,91.67871455024307,8.321285449756926,[13],0.0,0.375
2,1,46.0,2.0,91.6788998904666,8.321100109533399,[16],0.0,0.3833333333333333
3,2,45.0,3.0,91.67882424210408,8.321175757895908,[14],0.0,0.3916666666666666
4,3,44.0,4.0,91.67885534253259,8.32114465746742,[15],0.0,0.3999999999999999
5,4,43.0,5.0,91.67894207348223,8.321057926517762,[20],0.0,0.4083333333333334
6,5,42.0,6.0,91.67883546380938,8.321164536190626,[19],0.0,0.4166666666666667
7,6,41.0,7.0,91.67885146970119,8.321148530298823,[27],0.0,0.425
8,7,40.0,8.0,91.67881948148381,8.32118051851619,[28],0.0,0.4333333333333333
9,8,39.0,9.0,91.67878729889114,8.321212701108859,[39],0.0,0.44166666666666665
10,9,38.0,10.0,91.67878807273665,8.321211927263347,[23],0.0,0.45
11,10,37.0,11.0,91.67881345347303,8.321186546526969,[42],0.0,0.4583333333333333
12,11,36.0,12.0,91.67875837609574,8.321241623904264,[45],0.0,0.4666666666666666
13,12,35.0,13.0,91.67886061499202,8.32113938500798,[24],0.0,0.47500000000000003
14,13,34.0,14.0,91.6788480268132,8.321151973186803,[11],1.517731856367392e-302,0.4833333333333334
15,14,33.0,15.0,91.67884587994686,8.321154120053146,[18],0.0,0.4916666666666667
16,15,32.0,16.0,91.67887488769587,8.32112511230413,[10],0.0,0.5
17,16,31.0,17.0,91.67882758706803,8.321172412931965,[34],2.6016664625253165e-259,0.5083333333333334
18,17,30.0,18.0,91.67887378947313,8.321126210526856,[36],0.0,0.5166666666666667
19,18,29.0,19.0,91.67884608388432,8.321153916115684,[32],0.0,0.525
20,19,28.0,20.0,91.67898118224464,8.321018817755368,[37],0.0,0.5333333333333333
21,20,27.0,21.0,91.67890200643612,8.321097993563873,[30],0.0,0.5416666666666666
22,21,26.0,22.0,91.67894713946828,8.321052860531728,[40],2.9122671399165765e-85,0.5541666666666667
23,22,25.0,23.0,91.67893545492718,8.321064545072812,[43],6.001322976352096e-259,0.5625
24,23,24.0,24.0,91.67887640120765,8.32112359879236,[3],3.8417776842296e-85,0.5708333333333333
25,24,23.0,25.0,91.67884011889784,8.321159881102153,[8],7.527250957226744e-259,0.5791666666666666
26,25,22.0,26.0,91.67884627674943,8.321153723250575,[22],7.010818233452424e-259,0.5875
27,26,21.0,27.0,91.67881696276633,8.321183037233679,[47],58.28249675655386,0.5958333333333333
28,27,20.0,28.0,91.67881816170949,8.321181838290515,[41],1.8151462317174444e-172,0.6041666666666666
29,28,19.0,29.0,91.67878929264408,8.321210707355913,[7],64.84807138615824,0.6124999999999999
30,29,18.0,30.0,91.67882928983688,8.321170710163125,[21],5.540958280593298e-172,0.6208333333333333
31,30,17.0,31.0,91.67878423549962,8.321215764500383,[44],160.62775166219893,0.6291666666666667
32,31,16.0,32.0,91.72009474911621,8.279905250883795,[46],157.32922978053242,0.6375
33,32,15.0,33.0,91.76054928945165,8.23945071054836,[48],154.09273180161557,0.6458333333333334
34,33,14.0,34.0,91.80025730809245,8.19974269190756,[2],163.14291034471265,0.6541666666666667
35,34,13.0,35.0,91.84209136249295,8.15790863750705,[4],159.79725522284224,0.6625
36,35,12.0,36.0,91.88305802997512,8.116941970024877,[6],156.5143270971418,0.6708333333333333
37,36,11.0,37.0,91.92338090517175,8.076619094828242,[1],170.95950736144187,0.6791666666666666
38,37,10.0,38.0,91.96706418318536,8.03293581681464,[9],167.46506941438503,0.6875
39,38,9.0,39.0,92.00993407832193,7.990065921678068,[25],104.02262320123496,0.6958333333333333
40,39,8.0,40.0,92.00993957097685,7.990060429023147,[17],1.070914502083131e-171,0.7041666666666666
41,40,7.0,41.0,92.00992915318825,7.990070846811751,[35],164.03583777888005,0.7124999999999999
42,41,6.0,42.0,92.05196833820412,7.948031661795879,[33],160.6717804838064,0.7208333333333332
43,42,5.0,43.0,92.09333530165928,7.906664698340729,[5],170.95662715204074,0.7291666666666666
44,43,4.0,44.0,92.13688114504032,7.863118854959686,[12],167.46639430178527,0.7374999999999999
45,44,3.0,45.0,92.17976646657455,7.820233533425449,[26],164.03580032500244,0.7458333333333332
46,45,2.0,46.0,92.2219053035511,7.778094696448898,[38],160.66852539365013,0.7541666666666668
47,46,1.0,47.0,92.26312084160446,7.736879158395536,[29],314.7398198082671,0.7624999999999998
48,47,0.0,48.0,92.37403333087242,7.625966669127582,[31],305.8668206668308,0.7749999999999999
